sound_id,game_zone,source_type,sub_category,audioset_class,all_labels,fname,file_path,source_dataset,original_fname,duration_sec,ambiguous
Lab_370916,Lab,Electroacoustic,Knock,Knock,"Knock, Door, Domestic sounds and home sounds",370916,Audio/Lab/370916,FSD50K,370916,,False
Lab_187534,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",187534,Audio/Lab/187534,FSD50K,187534,,False
Lab_387349,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",387349,Audio/Lab/387349,FSD50K,387349,,False
Lab_186013,Lab,Electroacoustic,Typing,Typing,"Typing, Domestic sounds and home sounds",186013,Audio/Lab/186013,FSD50K,186013,,False
Lab_198351,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",198351,Audio/Lab/198351,FSD50K,198351,,False
Lab_234178,Lab,Electroacoustic,Squeak,Squeak,Squeak,234178,Audio/Lab/234178,FSD50K,234178,,False
Lab_264135,Lab,Electroacoustic,Squeak,Squeak,Squeak,264135,Audio/Lab/264135,FSD50K,264135,,False
Lab_46263,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",46263,Audio/Lab/46263,FSD50K,46263,,False
Lab_275100,Lab,Electroacoustic,Squeak,Squeak,"Squeak, Slam, Door, Domestic sounds and home sounds",275100,Audio/Lab/275100,FSD50K,275100,,False
Lab_9679,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",9679,Audio/Lab/9679,FSD50K,9679,,False
Lab_162361,Lab,Electroacoustic,Boom,Boom,"Boom, Explosion",162361,Audio/Lab/162361,FSD50K,162361,,False
Lab_133851,Lab,Electroacoustic,Knock,Knock,"Knock, Door, Domestic sounds and home sounds",133851,Audio/Lab/133851,FSD50K,133851,,False
Lab_140617,Lab,Electroacoustic,Glass,Glass,Glass,140617,Audio/Lab/140617,FSD50K,140617,,False
Lab_162258,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",162258,Audio/Lab/162258,FSD50K,162258,,False
Lab_149268,Lab,Electroacoustic,Bell,Bell,Bell,149268,Audio/Lab/149268,FSD50K,149268,,False
Lab_334963,Lab,Electroacoustic,Computer keyboard,Computer keyboard,"Computer keyboard, Typing, Domestic sounds and home sounds",334963,Audio/Lab/334963,FSD50K,334963,,False
Lab_339809,Lab,Electroacoustic,Bell,Bell,Bell,339809,Audio/Lab/339809,FSD50K,339809,,False
Lab_88958,Lab,Electroacoustic,Tap,Tap,"Tap, Glass",88958,Audio/Lab/88958,FSD50K,88958,,False
Lab_272480,Lab,Electroacoustic,Chink and clink,Chink and clink,"Chink and clink, Glass",272480,Audio/Lab/272480,FSD50K,272480,,False
Lab_434244,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",434244,Audio/Lab/434244,FSD50K,434244,,False
Lab_128294,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",128294,Audio/Lab/128294,FSD50K,128294,,False
Lab_430702,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",430702,Audio/Lab/430702,FSD50K,430702,,False
Lab_238243,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",238243,Audio/Lab/238243,FSD50K,238243,,False
Lab_186531,Lab,Electroacoustic,Chink and clink,Chink and clink,"Chink and clink, Glass",186531,Audio/Lab/186531,FSD50K,186531,,False
Lab_11728,Lab,Electroacoustic,Squeak,Squeak,Squeak,11728,Audio/Lab/11728,FSD50K,11728,,False
Lab_214041,Lab,Electroacoustic,Bell,Bell,Bell,214041,Audio/Lab/214041,FSD50K,214041,,False
Lab_201285,Lab,Electroacoustic,Squeak,Squeak,"Squeak, Tap",201285,Audio/Lab/201285,FSD50K,201285,,False
Lab_113138,Lab,Electroacoustic,Knock,Knock,"Knock, Door, Domestic sounds and home sounds",113138,Audio/Lab/113138,FSD50K,113138,,False
Lab_193860,Lab,Electroacoustic,Knock,Knock,"Knock, Door, Domestic sounds and home sounds",193860,Audio/Lab/193860,FSD50K,193860,,False
Lab_322489,Lab,Electroacoustic,Boom,Boom,"Boom, Explosion",322489,Audio/Lab/322489,FSD50K,322489,,False
Lab_209306,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",209306,Audio/Lab/209306,FSD50K,209306,,False
Lab_37311,Lab,Electroacoustic,Church bell,Church bell,"Church bell, Bell",37311,Audio/Lab/37311,FSD50K,37311,,False
Lab_397923,Lab,Electroacoustic,Glass,Glass,Glass,397923,Audio/Lab/397923,FSD50K,397923,,False
Lab_341420,Lab,Electroacoustic,Coin (dropping),Coin (dropping),"Coin (dropping), Glass, Domestic sounds and home sounds",341420,Audio/Lab/341420,FSD50K,341420,,False
Lab_260434,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",260434,Audio/Lab/260434,FSD50K,260434,,False
Lab_51038,Lab,Electroacoustic,Tap,Tap,"Tap, Glass",51038,Audio/Lab/51038,FSD50K,51038,,False
Lab_147213,Lab,Electroacoustic,Squeak,Squeak,Squeak,147213,Audio/Lab/147213,FSD50K,147213,,False
Lab_126889,Lab,Electroacoustic,Glass,Glass,Glass,126889,Audio/Lab/126889,FSD50K,126889,,False
Lab_14363,Lab,Electroacoustic,Glass,Glass,Glass,14363,Audio/Lab/14363,FSD50K,14363,,False
Lab_360604,Lab,Electroacoustic,Typewriter,Typewriter,"Typewriter, Typing, Domestic sounds and home sounds",360604,Audio/Lab/360604,FSD50K,360604,,False
Lab_90973,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",90973,Audio/Lab/90973,FSD50K,90973,,False
Lab_10441,Lab,Electroacoustic,Bell,Bell,Bell,10441,Audio/Lab/10441,FSD50K,10441,,False
Lab_155191,Lab,Electroacoustic,Squeak,Squeak,Squeak,155191,Audio/Lab/155191,FSD50K,155191,,False
Lab_62969,Lab,Electroacoustic,Chime,Chime,"Chime, Bell",62969,Audio/Lab/62969,FSD50K,62969,,False
Lab_89597,Lab,Electroacoustic,Boom,Boom,"Boom, Explosion",89597,Audio/Lab/89597,FSD50K,89597,,False
Lab_396423,Lab,Electroacoustic,Glass,Glass,"Glass, Bell",396423,Audio/Lab/396423,FSD50K,396423,,False
Lab_390707,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",390707,Audio/Lab/390707,FSD50K,390707,,False
Lab_366353,Lab,Electroacoustic,Mechanical fan,Mechanical fan,"Mechanical fan, Mechanisms",366353,Audio/Lab/366353,FSD50K,366353,,False
Lab_54362,Lab,Electroacoustic,Chink and clink,Chink and clink,"Chink and clink, Glass",54362,Audio/Lab/54362,FSD50K,54362,,False
Lab_411057,Lab,Electroacoustic,Bell,Bell,Bell,411057,Audio/Lab/411057,FSD50K,411057,,False
Lab_268575,Lab,Electroacoustic,Typing,Typing,"Typing, Domestic sounds and home sounds",268575,Audio/Lab/268575,FSD50K,268575,,False
Lab_53284,Lab,Electroacoustic,Chime,Chime,"Chime, Bell",53284,Audio/Lab/53284,FSD50K,53284,,False
Lab_399665,Lab,Electroacoustic,Knock,Knock,"Knock, Door, Wood, Domestic sounds and home sounds",399665,Audio/Lab/399665,FSD50K,399665,,False
Lab_67571,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",67571,Audio/Lab/67571,FSD50K,67571,,False
Lab_51715,Lab,Electroacoustic,Chime,Chime,"Chime, Bell",51715,Audio/Lab/51715,FSD50K,51715,,False
Lab_404073,Lab,Electroacoustic,Squeak,Squeak,"Squeak, Slam, Door, Domestic sounds and home sounds",404073,Audio/Lab/404073,FSD50K,404073,,False
Lab_268826,Lab,Electroacoustic,Computer keyboard,Computer keyboard,"Computer keyboard, Typing, Domestic sounds and home sounds",268826,Audio/Lab/268826,FSD50K,268826,,False
Lab_162265,Lab,Electroacoustic,Boom,Boom,"Boom, Explosion",162265,Audio/Lab/162265,FSD50K,162265,,False
Lab_426216,Lab,Electroacoustic,Church bell,Church bell,"Church bell, Bell",426216,Audio/Lab/426216,FSD50K,426216,,False
Lab_382823,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",382823,Audio/Lab/382823,FSD50K,382823,,False
Lab_245581,Lab,Electroacoustic,Explosion,Explosion,Explosion,245581,Audio/Lab/245581,FSD50K,245581,,False
Lab_174189,Lab,Electroacoustic,Bell,Bell,Bell,174189,Audio/Lab/174189,FSD50K,174189,,False
Lab_179174,Lab,Electroacoustic,Dishes and pots and pans,Dishes and pots and pans,"Dishes and pots and pans, Glass, Domestic sounds and home sounds",179174,Audio/Lab/179174,FSD50K,179174,,False
Lab_91009,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",91009,Audio/Lab/91009,FSD50K,91009,,False
Lab_193975,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",193975,Audio/Lab/193975,FSD50K,193975,,False
Lab_365905,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",365905,Audio/Lab/365905,FSD50K,365905,,False
Lab_320135,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",320135,Audio/Lab/320135,FSD50K,320135,,False
Lab_219047,Lab,Electroacoustic,Church bell,Church bell,"Church bell, Bell",219047,Audio/Lab/219047,FSD50K,219047,,False
Lab_122770,Lab,Electroacoustic,Squeak,Squeak,"Squeak, Door, Domestic sounds and home sounds",122770,Audio/Lab/122770,FSD50K,122770,,False
Lab_110459,Lab,Electroacoustic,Chink and clink,Chink and clink,"Chink and clink, Glass",110459,Audio/Lab/110459,FSD50K,110459,,False
Lab_216299,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",216299,Audio/Lab/216299,FSD50K,216299,,False
Lab_35643,Lab,Electroacoustic,Boom,Boom,"Boom, Explosion",35643,Audio/Lab/35643,FSD50K,35643,,False
Lab_90544,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",90544,Audio/Lab/90544,FSD50K,90544,,False
Lab_346211,Lab,Electroacoustic,Squeak,Squeak,Squeak,346211,Audio/Lab/346211,FSD50K,346211,,False
Lab_173619,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",173619,Audio/Lab/173619,FSD50K,173619,,False
Lab_426259,Lab,Electroacoustic,Typing,Typing,"Typing, Domestic sounds and home sounds",426259,Audio/Lab/426259,FSD50K,426259,,False
Lab_145609,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",145609,Audio/Lab/145609,FSD50K,145609,,False
Lab_91159,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",91159,Audio/Lab/91159,FSD50K,91159,,False
Lab_90547,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",90547,Audio/Lab/90547,FSD50K,90547,,False
Lab_153339,Lab,Electroacoustic,Typing,Typing,"Typing, Domestic sounds and home sounds",153339,Audio/Lab/153339,FSD50K,153339,,False
Lab_9164,Lab,Electroacoustic,Glass,Glass,Glass,9164,Audio/Lab/9164,FSD50K,9164,,False
Lab_389702,Lab,Electroacoustic,Typing,Typing,"Typing, Domestic sounds and home sounds",389702,Audio/Lab/389702,FSD50K,389702,,False
Lab_332628,Lab,Electroacoustic,Explosion,Explosion,Explosion,332628,Audio/Lab/332628,FSD50K,332628,,False
Lab_257551,Lab,Electroacoustic,Wind chime,Wind chime,"Wind chime, Chime, Bell",257551,Audio/Lab/257551,FSD50K,257551,,False
Lab_89815,Lab,Electroacoustic,Glass,Glass,Glass,89815,Audio/Lab/89815,FSD50K,89815,,False
Lab_75153,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",75153,Audio/Lab/75153,FSD50K,75153,,False
Lab_196378,Lab,Electroacoustic,Bell,Bell,"Bell, Doorbell, Door, Domestic sounds and home sounds, Alarm",196378,Audio/Lab/196378,FSD50K,196378,,False
Lab_339654,Lab,Electroacoustic,Chink and clink,Chink and clink,"Chink and clink, Glass",339654,Audio/Lab/339654,FSD50K,339654,,False
Lab_259974,Lab,Electroacoustic,Squeak,Squeak,"Squeak, Sliding door, Slam, Door, Domestic sounds and home sounds",259974,Audio/Lab/259974,FSD50K,259974,,False
Lab_56954,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",56954,Audio/Lab/56954,FSD50K,56954,,False
Lab_434273,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",434273,Audio/Lab/434273,FSD50K,434273,,False
Lab_339648,Lab,Electroacoustic,Chink and clink,Chink and clink,"Chink and clink, Glass",339648,Audio/Lab/339648,FSD50K,339648,,False
Lab_264136,Lab,Electroacoustic,Squeak,Squeak,Squeak,264136,Audio/Lab/264136,FSD50K,264136,,False
Lab_175261,Lab,Electroacoustic,Explosion,Explosion,Explosion,175261,Audio/Lab/175261,FSD50K,175261,,False
Lab_339445,Lab,Electroacoustic,Chime,Chime,"Chime, Bell",339445,Audio/Lab/339445,FSD50K,339445,,False
Lab_32799,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",32799,Audio/Lab/32799,FSD50K,32799,,False
Lab_91182,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",91182,Audio/Lab/91182,FSD50K,91182,,False
Lab_32214,Lab,Electroacoustic,Squeak,Squeak,"Squeak, Thump and thud",32214,Audio/Lab/32214,FSD50K,32214,,False
Lab_93845,Lab,Electroacoustic,Boom,Boom,"Boom, Explosion",93845,Audio/Lab/93845,FSD50K,93845,,False
Lab_331913,Lab,Electroacoustic,Glass,Glass,Glass,331913,Audio/Lab/331913,FSD50K,331913,,False
Lab_235463,Lab,Electroacoustic,Wind chime,Wind chime,"Wind chime, Chime, Bell",235463,Audio/Lab/235463,FSD50K,235463,,False
Lab_349820,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",349820,Audio/Lab/349820,FSD50K,349820,,False
Lab_51464,Lab,Electroacoustic,Explosion,Explosion,Explosion,51464,Audio/Lab/51464,FSD50K,51464,,False
Lab_25006,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",25006,Audio/Lab/25006,FSD50K,25006,,False
Lab_366179,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",366179,Audio/Lab/366179,FSD50K,366179,,False
Lab_377674,Lab,Electroacoustic,Bell,Bell,Bell,377674,Audio/Lab/377674,FSD50K,377674,,False
Lab_173579,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",173579,Audio/Lab/173579,FSD50K,173579,,False
Lab_67581,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",67581,Audio/Lab/67581,FSD50K,67581,,False
Lab_258180,Lab,Electroacoustic,Ringtone,Ringtone,"Ringtone, Bell, Telephone, Alarm",258180,Audio/Lab/258180,FSD50K,258180,,False
Lab_46330,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",46330,Audio/Lab/46330,FSD50K,46330,,False
Lab_255622,Lab,Electroacoustic,Glass,Glass,Glass,255622,Audio/Lab/255622,FSD50K,255622,,False
Lab_427613,Lab,Electroacoustic,Knock,Knock,"Knock, Door, Wood, Domestic sounds and home sounds",427613,Audio/Lab/427613,FSD50K,427613,,False
Lab_379288,Lab,Electroacoustic,Squeak,Squeak,"Squeak, Walk and footsteps, Chatter, Human group actions",379288,Audio/Lab/379288,FSD50K,379288,,False
Lab_413105,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",413105,Audio/Lab/413105,FSD50K,413105,,False
Lab_379130,Lab,Electroacoustic,Glass,Glass,Glass,379130,Audio/Lab/379130,FSD50K,379130,,False
Lab_382805,Lab,Electroacoustic,Cowbell,Cowbell,"Cowbell, Bell",382805,Audio/Lab/382805,FSD50K,382805,,False
Lab_24245,Lab,Electroacoustic,Squeak,Squeak,"Squeak, Cupboard open or close, Door, Domestic sounds and home sounds",24245,Audio/Lab/24245,FSD50K,24245,,False
Lab_341412,Lab,Electroacoustic,Coin (dropping),Coin (dropping),"Coin (dropping), Glass, Domestic sounds and home sounds",341412,Audio/Lab/341412,FSD50K,341412,,False
Lab_216286,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",216286,Audio/Lab/216286,FSD50K,216286,,False
Lab_67593,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",67593,Audio/Lab/67593,FSD50K,67593,,False
Lab_216292,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",216292,Audio/Lab/216292,FSD50K,216292,,False
Lab_91924,Lab,Electroacoustic,Bell,Bell,"Bell, Mechanisms",91924,Audio/Lab/91924,FSD50K,91924,,False
Lab_315826,Lab,Electroacoustic,Explosion,Explosion,Explosion,315826,Audio/Lab/315826,FSD50K,315826,,False
Lab_336011,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",336011,Audio/Lab/336011,FSD50K,336011,,False
Lab_79434,Lab,Electroacoustic,Bell,Bell,Bell,79434,Audio/Lab/79434,FSD50K,79434,,False
Lab_410763,Lab,Electroacoustic,Knock,Knock,"Knock, Slam, Door, Domestic sounds and home sounds",410763,Audio/Lab/410763,FSD50K,410763,,False
Lab_339647,Lab,Electroacoustic,Chink and clink,Chink and clink,"Chink and clink, Glass",339647,Audio/Lab/339647,FSD50K,339647,,False
Lab_120200,Lab,Electroacoustic,Squeak,Squeak,Squeak,120200,Audio/Lab/120200,FSD50K,120200,,False
Lab_241644,Lab,Electroacoustic,Knock,Knock,"Knock, Door, Domestic sounds and home sounds",241644,Audio/Lab/241644,FSD50K,241644,,False
Lab_351905,Lab,Electroacoustic,Bell,Bell,Bell,351905,Audio/Lab/351905,FSD50K,351905,,False
Lab_434257,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",434257,Audio/Lab/434257,FSD50K,434257,,False
Lab_377648,Lab,Electroacoustic,Bell,Bell,Bell,377648,Audio/Lab/377648,FSD50K,377648,,False
Lab_233606,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",233606,Audio/Lab/233606,FSD50K,233606,,False
Lab_27652,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",27652,Audio/Lab/27652,FSD50K,27652,,False
Lab_163456,Lab,Electroacoustic,Gunshot and gunfire,Gunshot and gunfire,"Gunshot and gunfire, Explosion",163456,Audio/Lab/163456,FSD50K,163456,,False
Lab_88922,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",88922,Audio/Lab/88922,FSD50K,88922,,False
Lab_255182,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Crushing, Glass",255182,Audio/Lab/255182,FSD50K,255182,,False
Lab_268557,Lab,Electroacoustic,Explosion,Explosion,Explosion,268557,Audio/Lab/268557,FSD50K,268557,,False
Lab_93299,Lab,Electroacoustic,Shatter,Shatter,"Shatter, Glass",93299,Audio/Lab/93299,FSD50K,93299,,False
Lab_193855,Lab,Electroacoustic,Knock,Knock,"Knock, Door, Domestic sounds and home sounds",193855,Audio/Lab/193855,FSD50K,193855,,False
Lab_43551,Lab,Electroacoustic,Typing,Typing,"Typing, Domestic sounds and home sounds",43551,Audio/Lab/43551,FSD50K,43551,,False
Lab_347119,Lab,Electroacoustic,Fireworks,Fireworks,"Fireworks, Explosion",347119,Audio/Lab/347119,FSD50K,347119,,False
Lab_410827,Lab,Electroacoustic,Knock,Knock,"Knock, Door, Domestic sounds and home sounds",410827,Audio/Lab/410827,FSD50K,410827,,False
Human_390256,Human,Biological,Crying and sobbing,Crying and sobbing,"Crying and sobbing, Human voice",390256,Audio/Human/390256,FSD50K,390256,,False
Human_340965,Human,Biological,Crowd,Crowd,"Crowd, Human group actions",340965,Audio/Human/340965,FSD50K,340965,,False
Human_124795,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",124795,Audio/Human/124795,FSD50K,124795,,False
Human_403057,Human,Biological,Applause,Applause,"Applause, Screaming, Crowd, Cheering, Clapping, Shout, Human group actions, Human voice, Hands",403057,Audio/Human/403057,FSD50K,403057,,False
Human_19152,Human,Biological,Laughter,Laughter,"Laughter, Human voice",19152,Audio/Human/19152,FSD50K,19152,,False
Human_60688,Human,Biological,Crowd,Crowd,"Crowd, Human group actions",60688,Audio/Human/60688,FSD50K,60688,,False
Human_418831,Human,Biological,Laughter,Laughter,"Laughter, Human voice",418831,Audio/Human/418831,FSD50K,418831,,False
Human_150963,Human,Biological,Crowd,Crowd,"Crowd, Human group actions",150963,Audio/Human/150963,FSD50K,150963,,False
Human_253533,Human,Biological,Laughter,Laughter,"Laughter, Human voice",253533,Audio/Human/253533,FSD50K,253533,,False
Human_394856,Human,Biological,Run,Run,Run,394856,Audio/Human/394856,FSD50K,394856,,False
Human_196087,Human,Biological,Laughter,Laughter,"Laughter, Human voice",196087,Audio/Human/196087,FSD50K,196087,,False
Human_9995,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",9995,Audio/Human/9995,FSD50K,9995,,False
Human_16357,Human,Biological,Laughter,Laughter,"Laughter, Human voice",16357,Audio/Human/16357,FSD50K,16357,,False
Human_344077,Human,Biological,Laughter,Laughter,"Laughter, Human voice",344077,Audio/Human/344077,FSD50K,344077,,False
Human_272556,Human,Biological,Run,Run,Run,272556,Audio/Human/272556,FSD50K,272556,,False
Human_175046,Human,Biological,Clapping,Clapping,"Clapping, Hands",175046,Audio/Human/175046,FSD50K,175046,,False
Human_274636,Human,Biological,Applause,Applause,"Applause, Human group actions",274636,Audio/Human/274636,FSD50K,274636,,False
Human_4237,Human,Biological,Laughter,Laughter,"Laughter, Human voice",4237,Audio/Human/4237,FSD50K,4237,,False
Human_172398,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",172398,Audio/Human/172398,FSD50K,172398,,False
Human_277022,Human,Biological,Applause,Applause,"Applause, Crowd, Human group actions",277022,Audio/Human/277022,FSD50K,277022,,False
Human_197271,Human,Biological,Crowd,Crowd,"Crowd, Human group actions",197271,Audio/Human/197271,FSD50K,197271,,False
Human_434461,Human,Biological,Chewing and mastication,Chewing and mastication,Chewing and mastication,434461,Audio/Human/434461,FSD50K,434461,,False
Human_219903,Human,Biological,Gasp,Gasp,"Gasp, Breathing, Respiratory sounds",219903,Audio/Human/219903,FSD50K,219903,,False
Human_231896,Human,Biological,Clapping,Clapping,"Clapping, Hands",231896,Audio/Human/231896,FSD50K,231896,,False
Human_294425,Human,Biological,Laughter,Laughter,"Laughter, Human voice",294425,Audio/Human/294425,FSD50K,294425,,False
Human_363582,Human,Biological,Gasp,Gasp,"Gasp, Breathing, Respiratory sounds",363582,Audio/Human/363582,FSD50K,363582,,False
Human_215333,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,215333,Audio/Human/215333,FSD50K,215333,,False
Human_323711,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,323711,Audio/Human/323711,FSD50K,323711,,False
Human_134720,Human,Biological,Laughter,Laughter,"Laughter, Human voice",134720,Audio/Human/134720,FSD50K,134720,,False
Human_197272,Human,Biological,Crowd,Crowd,"Crowd, Human group actions",197272,Audio/Human/197272,FSD50K,197272,,False
Human_124025,Human,Biological,Crowd,Crowd,"Crowd, Laughter, Human group actions, Human voice",124025,Audio/Human/124025,FSD50K,124025,,False
Human_61356,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,61356,Audio/Human/61356,FSD50K,61356,,False
Human_73087,Human,Biological,Clapping,Clapping,"Clapping, Hands",73087,Audio/Human/73087,FSD50K,73087,,False
Human_109742,Human,Biological,Crowd,Crowd,"Crowd, Cheering, Fireworks, Human group actions, Explosion",109742,Audio/Human/109742,FSD50K,109742,,False
Human_242867,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",242867,Audio/Human/242867,FSD50K,242867,,False
Human_171442,Human,Biological,Giggle,Giggle,"Giggle, Laughter, Human voice",171442,Audio/Human/171442,FSD50K,171442,,False
Human_69202,Human,Biological,Run,Run,"Run, Train, Rail transport, Vehicle",69202,Audio/Human/69202,FSD50K,69202,,False
Human_259608,Human,Biological,Crying and sobbing,Crying and sobbing,"Crying and sobbing, Human voice",259608,Audio/Human/259608,FSD50K,259608,,False
Human_63609,Human,Biological,Applause,Applause,"Applause, Human group actions",63609,Audio/Human/63609,FSD50K,63609,,False
Human_353649,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",353649,Audio/Human/353649,FSD50K,353649,,False
Human_112257,Human,Biological,Cheering,Cheering,"Cheering, Clapping, Human group actions, Hands",112257,Audio/Human/112257,FSD50K,112257,,False
Human_361735,Human,Biological,Clapping,Clapping,"Clapping, Hands",361735,Audio/Human/361735,FSD50K,361735,,False
Human_130037,Human,Biological,Finger snapping,Finger snapping,"Finger snapping, Hands",130037,Audio/Human/130037,FSD50K,130037,,False
Human_156839,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,156839,Audio/Human/156839,FSD50K,156839,,False
Human_113521,Human,Biological,Crowd,Crowd,"Crowd, Fireworks, Human group actions, Explosion",113521,Audio/Human/113521,FSD50K,113521,,False
Human_389659,Human,Biological,Run,Run,Run,389659,Audio/Human/389659,FSD50K,389659,,False
Human_389640,Human,Biological,Laughter,Laughter,"Laughter, Human voice",389640,Audio/Human/389640,FSD50K,389640,,False
Human_353320,Human,Biological,Clapping,Clapping,"Clapping, Hands",353320,Audio/Human/353320,FSD50K,353320,,False
Human_353154,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",353154,Audio/Human/353154,FSD50K,353154,,False
Human_210431,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",210431,Audio/Human/210431,FSD50K,210431,,False
Human_399762,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,399762,Audio/Human/399762,FSD50K,399762,,False
Human_180789,Human,Biological,Clapping,Clapping,"Clapping, Hands",180789,Audio/Human/180789,FSD50K,180789,,False
Human_241905,Human,Biological,Applause,Applause,"Applause, Crowd, Human group actions",241905,Audio/Human/241905,FSD50K,241905,,False
Human_216570,Human,Biological,Run,Run,Run,216570,Audio/Human/216570,FSD50K,216570,,False
Human_273406,Human,Biological,Run,Run,Run,273406,Audio/Human/273406,FSD50K,273406,,False
Human_407688,Human,Biological,Chewing and mastication,Chewing and mastication,Chewing and mastication,407688,Audio/Human/407688,FSD50K,407688,,False
Human_180752,Human,Biological,Clapping,Clapping,"Clapping, Hands",180752,Audio/Human/180752,FSD50K,180752,,False
Human_274349,Human,Biological,Crowd,Crowd,"Crowd, Human group actions",274349,Audio/Human/274349,FSD50K,274349,,False
Human_241546,Human,Biological,Laughter,Laughter,"Laughter, Human voice",241546,Audio/Human/241546,FSD50K,241546,,False
Human_2780,Human,Biological,Clapping,Clapping,"Clapping, Hands",2780,Audio/Human/2780,FSD50K,2780,,False
Human_343984,Human,Biological,Giggle,Giggle,"Giggle, Laughter, Human voice",343984,Audio/Human/343984,FSD50K,343984,,False
Human_148225,Human,Biological,Human voice,Human voice,"Human voice, Cough, Respiratory sounds",148225,Audio/Human/148225,FSD50K,148225,,False
Human_361706,Human,Biological,Clapping,Clapping,"Clapping, Hands",361706,Audio/Human/361706,FSD50K,361706,,False
Human_381362,Human,Biological,Applause,Applause,"Applause, Human group actions",381362,Audio/Human/381362,FSD50K,381362,,False
Human_367737,Human,Biological,Chewing and mastication,Chewing and mastication,Chewing and mastication,367737,Audio/Human/367737,FSD50K,367737,,False
Human_165492,Human,Biological,Cheering,Cheering,"Cheering, Human group actions",165492,Audio/Human/165492,FSD50K,165492,,False
